Year,RaceScheme,Race,Sex,AgeGroup,HispanicOrigin,Population
1996,race3,White,Male,45 to 49,NonHispanic,7175840
1996,race3,White,Male,5 to 9,NonHispanic,6627596
1996,race3,White,Male,50 to 54,NonHispanic,5508434
1996,race3,White,Male,55 to 59,NonHispanic,4440740
1996,race3,White,Male,60 to 64,NonHispanic,3896236
1996,race3,White,Male,65 to 69,NonHispanic,3806871
1996,race3,White,Male,70 to 74,NonHispanic,3300080
1996,race3,White,Male,75 to 79,NonHispanic,2443164
1996,race3,White,Male,80 to 84,NonHispanic,1464985
1996,race3,White,Male,85 years and over,NonHispanic,917766
1996,race3,White,Male,Under 5,NonHispanic,6240312
1996,race4,AIAN,Female,10 to 14,Hispanic,23238
1996,race4,AIAN,Female,15 to 19,Hispanic,20437
1996,race4,AIAN,Female,20 to 24,Hispanic,18212
1996,race4,AIAN,Female,25 to 29,Hispanic,18300
1996,race4,AIAN,Female,30 to 34,Hispanic,17766
1996,race4,AIAN,Female,35 to 39,Hispanic,16753
1996,race4,AIAN,Female,40 to 44,Hispanic,13036
1996,race4,AIAN,Female,45 to 49,Hispanic,9411
1996,race4,AIAN,Female,5 to 9,Hispanic,27762
1996,race4,AIAN,Female,50 to 54,Hispanic,6305
1996,race4,AIAN,Female,55 to 59,Hispanic,4271
1996,race4,AIAN,Female,60 to 64,Hispanic,3223
1996,race4,AIAN,Female,65 to 69,Hispanic,2611
1996,race4,AIAN,Female,70 to 74,Hispanic,1834
1996,race4,AIAN,Female,75 to 79,Hispanic,1143
1996,race4,AIAN,Female,80 to 84,Hispanic,580
1996,race4,AIAN,Female,85 years and over,Hispanic,506
1996,race4,AIAN,Female,Under 5,Hispanic,23194
1996,race4,AIAN,Female,10 to 14,NonHispanic,104132
1996,race4,AIAN,Female,15 to 19,NonHispanic,92917
1996,race4,AIAN,Female,20 to 24,NonHispanic,80096
1996,race4,AIAN,Female,25 to 29,NonHispanic,78734
1996,race4,AIAN,Female,30 to 34,NonHispanic,85138
1996,race4,AIAN,Female,35 to 39,NonHispanic,89848
1996,race4,AIAN,Female,40 to 44,NonHispanic,81719
1996,race4,AIAN,Female,45 to 49,NonHispanic,66941
1996,race4,AIAN,Female,5 to 9,NonHispanic,107582
1996,race4,AIAN,Female,50 to 54,NonHispanic,50754
1996,race4,AIAN,Female,55 to 59,NonHispanic,38274
1996,race4,AIAN,Female,60 to 64,NonHispanic,29887
1996,race4,AIAN,Female,65 to 69,NonHispanic,23539
1996,race4,AIAN,Female,70 to 74,NonHispanic,18625
1996,race4,AIAN,Female,75 to 79,NonHispanic,12811
1996,race4,AIAN,Female,80 to 84,NonHispanic,8335
1996,race4,AIAN,Female,85 years and over,NonHispanic,7015
1996,race4,AIAN,Female,Under 5,NonHispanic,89893
1996,race4,AIAN,Male,10 to 14,Hispanic,23638
1996,race4,AIAN,Male,15 to 19,Hispanic,22310
1996,race4,AIAN,Male,20 to 24,Hispanic,22113
1996,race4,AIAN,Male,25 to 29,Hispanic,24181
1996,race4,AIAN,Male,30 to 34,Hispanic,20208
1996,race4,AIAN,Male,35 to 39,Hispanic,18135
1996,race4,AIAN,Male,40 to 44,Hispanic,14037
1996,race4,AIAN,Male,45 to 49,Hispanic,9628
1996,race4,AIAN,Male,5 to 9,Hispanic,28663
1996,race4,AIAN,Male,50 to 54,Hispanic,6078
1996,race4,AIAN,Male,55 to 59,Hispanic,4320
1996,race4,AIAN,Male,60 to 64,Hispanic,2908
1996,race4,AIAN,Male,65 to 69,Hispanic,2182
1996,race4,AIAN,Male,70 to 74,Hispanic,1467
1996,race4,AIAN,Male,75 to 79,Hispanic,751
1996,race4,AIAN,Male,80 to 84,Hispanic,398
1996,race4,AIAN,Male,85 years and over,Hispanic,270
1996,race4,AIAN,Male,Under 5,Hispanic,24121
1996,race4,AIAN,Male,10 to 14,NonHispanic,106963
1996,race4,AIAN,Male,15 to 19,NonHispanic,96468
1996,race4,AIAN,Male,20 to 24,NonHispanic,83914
1996,race4,AIAN,Male,25 to 29,NonHispanic,80266
1996,race4,AIAN,Male,30 to 34,NonHispanic,82226
1996,race4,AIAN,Male,35 to 39,NonHispanic,84057
1996,race4,AIAN,Male,40 to 44,NonHispanic,74104
1996,race4,AIAN,Male,45 to 49,NonHispanic,62559
1996,race4,AIAN,Male,5 to 9,NonHispanic,111178
1996,race4,AIAN,Male,50 to 54,NonHispanic,47155
1996,race4,AIAN,Male,55 to 59,NonHispanic,35004
1996,race4,AIAN,Male,60 to 64,NonHispanic,26955
1996,race4,AIAN,Male,65 to 69,NonHispanic,20038
1996,race4,AIAN,Male,70 to 74,NonHispanic,14685
1996,race4,AIAN,Male,75 to 79,NonHispanic,8365
1996,race4,AIAN,Male,80 to 84,NonHispanic,4800
1996,race4,AIAN,Male,85 years and over,NonHispanic,3216
1996,race4,AIAN,Male,Under 5,NonHispanic,92690
1996,race4,API,Female,10 to 14,Hispanic,20111
1996,race4,API,Female,15 to 19,Hispanic,18121
1996,race4,API,Female,20 to 24,Hispanic,18351
1996,race4,API,Female,25 to 29,Hispanic,19643
1996,race4,API,Female,30 to 34,Hispanic,18500
1996,race4,API,Female,35 to 39,Hispanic,16422
1996,race4,API,Female,40 to 44,Hispanic,13041
1996,race4,API,Female,45 to 49,Hispanic,9880
1996,race4,API,Female,5 to 9,Hispanic,22508
1996,race4,API,Female,50 to 54,Hispanic,6756
1996,race4,API,Female,55 to 59,Hispanic,4658
1996,race4,API,Female,60 to 64,Hispanic,3686
1996,race4,API,Female,65 to 69,Hispanic,2932
1996,race4,API,Female,70 to 74,Hispanic,2180
1996,race4,API,Female,75 to 79,Hispanic,1255
1996,race4,API,Female,80 to 84,Hispanic,663
1996,race4,API,Female,85 years and over,Hispanic,539
1996,race4,API,Female,Under 5,Hispanic,26723
1996,race4,API,Female,10 to 14,NonHispanic,354991
1996,race4,API,Female,15 to 19,NonHispanic,346608
1996,race4,API,Female,20 to 24,NonHispanic,407202
1996,race4,API,Female,25 to 29,NonHispanic,474395
1996,race4,API,Female,30 to 34,NonHispanic,465115
1996,race4,API,Female,35 to 39,NonHispanic,449791
1996,race4,API,Female,40 to 44,NonHispanic,414642
1996,race4,API,Female,45 to 49,NonHispanic,356497
1996,race4,API,Female,5 to 9,NonHispanic,328401
1996,race4,API,Female,50 to 54,NonHispanic,251101
1996,race4,API,Female,55 to 59,NonHispanic,190802
1996,race4,API,Female,60 to 64,NonHispanic,161902
1996,race4,API,Female,65 to 69,NonHispanic,143128
1996,race4,API,Female,70 to 74,NonHispanic,108582
1996,race4,API,Female,75 to 79,NonHispanic,69502
1996,race4,API,Female,80 to 84,NonHispanic,39487
1996,race4,API,Female,85 years and over,NonHispanic,27869
1996,race4,API,Female,Under 5,NonHispanic,363669
1996,race4,API,Male,10 to 14,Hispanic,20566
1996,race4,API,Male,15 to 19,Hispanic,19104
1996,race4,API,Male,20 to 24,Hispanic,19430
1996,race4,API,Male,25 to 29,Hispanic,20680
1996,race4,API,Male,30 to 34,Hispanic,18130
1996,race4,API,Male,35 to 39,Hispanic,15318
1996,race4,API,Male,40 to 44,Hispanic,12145
1996,race4,API,Male,45 to 49,Hispanic,8536
1996,race4,API,Male,5 to 9,Hispanic,23644
1996,race4,API,Male,50 to 54,Hispanic,6102
1996,race4,API,Male,55 to 59,Hispanic,3934
1996,race4,API,Male,60 to 64,Hispanic,2934
1996,race4,API,Male,65 to 69,Hispanic,2065
1996,race4,API,Male,70 to 74,Hispanic,1458
1996,race4,API,Male,75 to 79,Hispanic,832
1996,race4,API,Male,80 to 84,Hispanic,493
1996,race4,API,Male,85 years and over,Hispanic,453
1996,race4,API,Male,Under 5,Hispanic,28051
1996,race4,API,Male,10 to 14,NonHispanic,368892
1996,race4,API,Male,15 to 19,NonHispanic,361696
1996,race4,API,Male,20 to 24,NonHispanic,415331
1996,race4,API,Male,25 to 29,NonHispanic,439562
1996,race4,API,Male,30 to 34,NonHispanic,431661
1996,race4,API,Male,35 to 39,NonHispanic,418545
1996,race4,API,Male,40 to 44,NonHispanic,367581
1996,race4,API,Male,45 to 49,NonHispanic,306600
1996,race4,API,Male,5 to 9,NonHispanic,347750
1996,race4,API,Male,50 to 54,NonHispanic,226484
1996,race4,API,Male,55 to 59,NonHispanic,172536
1996,race4,API,Male,60 to 64,NonHispanic,132516
1996,race4,API,Male,65 to 69,NonHispanic,105007
1996,race4,API,Male,70 to 74,NonHispanic,83624
1996,race4,API,Male,75 to 79,NonHispanic,52906
1996,race4,API,Male,80 to 84,NonHispanic,30477
1996,race4,API,Male,85 years and over,NonHispanic,19517
1996,race4,API,Male,Under 5,NonHispanic,379670
1996,race4,Black,Female,10 to 14,Hispanic,62187
1996,race4,Black,Female,15 to 19,Hispanic,60303
1996,race4,Black,Female,20 to 24,Hispanic,61619
1996,race4,Black,Female,25 to 29,Hispanic,66818
1996,race4,Black,Female,30 to 34,Hispanic,64854
1996,race4,Black,Female,35 to 39,Hispanic,54535
1996,race4,Black,Female,40 to 44,Hispanic,43996
1996,race4,Black,Female,45 to 49,Hispanic,33671
1996,race4,Black,Female,5 to 9,Hispanic,74221
1996,race4,Black,Female,50 to 54,Hispanic,24271
1996,race4,Black,Female,55 to 59,Hispanic,17994
1996,race4,Black,Female,60 to 64,Hispanic,14818
1996,race4,Black,Female,65 to 69,Hispanic,12061
1996,race4,Black,Female,70 to 74,Hispanic,8620
1996,race4,Black,Female,75 to 79,Hispanic,5893
1996,race4,Black,Female,80 to 84,Hispanic,3530
1996,race4,Black,Female,85 years and over,Hispanic,2705
1996,race4,Black,Female,Under 5,Hispanic,83700
1996,race4,Black,Female,10 to 14,NonHispanic,1419870
1996,race4,Black,Female,15 to 19,NonHispanic,1396775
1996,race4,Black,Female,20 to 24,NonHispanic,1284681
1996,race4,Black,Female,25 to 29,NonHispanic,1345023
1996,race4,Black,Female,30 to 34,NonHispanic,1456707
1996,race4,Black,Female,35 to 39,NonHispanic,1468582
1996,race4,Black,Female,40 to 44,NonHispanic,1288408
1996,race4,Black,Female,45 to 49,NonHispanic,1060321
1996,race4,Black,Female,5 to 9,NonHispanic,1563269
1996,race4,Black,Female,50 to 54,NonHispanic,769286
1996,race4,Black,Female,55 to 59,NonHispanic,633733
1996,race4,Black,Female,60 to 64,NonHispanic,549829
1996,race4,Black,Female,65 to 69,NonHispanic,509919
1996,race4,Black,Female,70 to 74,NonHispanic,415648
1996,race4,Black,Female,75 to 79,NonHispanic,325241
1996,race4,Black,Female,80 to 84,NonHispanic,218636
1996,race4,Black,Female,85 years and over,NonHispanic,205546
1996,race4,Black,Female,Under 5,NonHispanic,1477590
1996,race4,Black,Male,10 to 14,Hispanic,63819
1996,race4,Black,Male,15 to 19,Hispanic,63571
1996,race4,Black,Male,20 to 24,Hispanic,60537
1996,race4,Black,Male,25 to 29,Hispanic,66960
1996,race4,Black,Male,30 to 34,Hispanic,63923
1996,race4,Black,Male,35 to 39,Hispanic,53145
1996,race4,Black,Male,40 to 44,Hispanic,41124
1996,race4,Black,Male,45 to 49,Hispanic,30713
1996,race4,Black,Male,5 to 9,Hispanic,77373
1996,race4,Black,Male,50 to 54,Hispanic,21213
1996,race4,Black,Male,55 to 59,Hispanic,15330
1996,race4,Black,Male,60 to 64,Hispanic,11551
1996,race4,Black,Male,65 to 69,Hispanic,9010
1996,race4,Black,Male,70 to 74,Hispanic,5464
1996,race4,Black,Male,75 to 79,Hispanic,3480
1996,race4,Black,Male,80 to 84,Hispanic,1657
1996,race4,Black,Male,85 years and over,Hispanic,1061
1996,race4,Black,Male,Under 5,Hispanic,87591
1996,race4,Black,Male,10 to 14,NonHispanic,1461341
1996,race4,Black,Male,15 to 19,NonHispanic,1425330
1996,race4,Black,Male,20 to 24,NonHispanic,1225251
1996,race4,Black,Male,25 to 29,NonHispanic,1211390
1996,race4,Black,Male,30 to 34,NonHispanic,1292503
1996,race4,Black,Male,35 to 39,NonHispanic,1290342
1996,race4,Black,Male,40 to 44,NonHispanic,1112614
1996,race4,Black,Male,45 to 49,NonHispanic,900507
1996,race4,Black,Male,5 to 9,NonHispanic,1607816
1996,race4,Black,Male,50 to 54,NonHispanic,640947
1996,race4,Black,Male,55 to 59,NonHispanic,509261
1996,race4,Black,Male,60 to 64,NonHispanic,427448
1996,race4,Black,Male,65 to 69,NonHispanic,378649
1996,race4,Black,Male,70 to 74,NonHispanic,272851
1996,race4,Black,Male,75 to 79,NonHispanic,194902
1996,race4,Black,Male,80 to 84,NonHispanic,106326
1996,race4,Black,Male,85 years and over,NonHispanic,78584
1996,race4,Black,Male,Under 5,NonHispanic,1517034
1996,race4,White,Female,10 to 14,Hispanic,1180616
1996,race4,White,Female,15 to 19,Hispanic,1157665
1996,race4,White,Female,20 to 24,Hispanic,1160078
1996,race4,White,Female,25 to 29,Hispanic,1213278
1996,race4,White,Female,30 to 34,Hispanic,1210221
1996,race4,White,Female,35 to 39,Hispanic,1045747
1996,race4,White,Female,40 to 44,Hispanic,844765
1996,race4,White,Female,45 to 49,Hispanic,662185
1996,race4,White,Female,5 to 9,Hispanic,1290986
1996,race4,White,Female,50 to 54,Hispanic,492313
1996,race4,White,Female,55 to 59,Hispanic,382707
1996,race4,White,Female,60 to 64,Hispanic,319174
1996,race4,White,Female,65 to 69,Hispanic,281044
1996,race4,White,Female,70 to 74,Hispanic,215076
1996,race4,White,Female,75 to 79,Hispanic,144806
1996,race4,White,Female,80 to 84,Hispanic,95831
1996,race4,White,Female,85 years and over,Hispanic,79575
1996,race4,White,Female,Under 5,Hispanic,1490985
1996,race4,White,Female,10 to 14,NonHispanic,6311480
1996,race4,White,Female,15 to 19,NonHispanic,6100397
1996,race4,White,Female,20 to 24,NonHispanic,5740121
1996,race4,White,Female,25 to 29,NonHispanic,6648653
1996,race4,White,Female,30 to 34,NonHispanic,7621263
1996,race4,White,Female,35 to 39,NonHispanic,8292330
1996,race4,White,Female,40 to 44,NonHispanic,7802893
1996,race4,White,Female,45 to 49,NonHispanic,7266150
1996,race4,White,Female,5 to 9,NonHispanic,6277247
1996,race4,White,Female,50 to 54,NonHispanic,5668683
1996,race4,White,Female,55 to 59,NonHispanic,4680852
1996,race4,White,Female,60 to 64,NonHispanic,4249457
1996,race4,White,Female,65 to 69,NonHispanic,4436121
1996,race4,White,Female,70 to 74,NonHispanic,4244273
1996,race4,White,Female,75 to 79,NonHispanic,3541314
1996,race4,White,Female,80 to 84,NonHispanic,2588478
1996,race4,White,Female,85 years and over,NonHispanic,2411206
1996,race4,White,Female,Under 5,NonHispanic,5919495
1996,race4,White,Male,10 to 14,Hispanic,1237132
1996,race4,White,Male,15 to 19,Hispanic,1302110
1996,race4,White,Male,20 to 24,Hispanic,1370771
1996,race4,White,Male,25 to 29,Hispanic,1449897
1996,race4,White,Male,30 to 34,Hispanic,1381776
1996,race4,White,Male,35 to 39,Hispanic,1135107
1996,race4,White,Male,40 to 44,Hispanic,870147
1996,race4,White,Male,45 to 49,Hispanic,651087
1996,race4,White,Male,5 to 9,Hispanic,1344534
1996,race4,White,Male,50 to 54,Hispanic,463557
1996,race4,White,Male,55 to 59,Hispanic,346284
1996,race4,White,Male,60 to 64,Hispanic,276762
1996,race4,White,Male,65 to 69,Hispanic,228910
1996,race4,White,Male,70 to 74,Hispanic,165934
1996,race4,White,Male,75 to 79,Hispanic,97323
1996,race4,White,Male,80 to 84,Hispanic,55305
1996,race4,White,Male,85 years and over,Hispanic,39064
1996,race4,White,Male,Under 5,Hispanic,1563554
1996,race4,White,Male,10 to 14,NonHispanic,6676133
1996,race4,White,Male,15 to 19,NonHispanic,6436348
1996,race4,White,Male,20 to 24,NonHispanic,5908938
1996,race4,White,Male,25 to 29,NonHispanic,6706360
1996,race4,White,Male,30 to 34,NonHispanic,7715174
1996,race4,White,Male,35 to 39,NonHispanic,8337094
1996,race4,White,Male,40 to 44,NonHispanic,7771260
1996,race4,White,Male,45 to 49,NonHispanic,7175840
1996,race4,White,Male,5 to 9,NonHispanic,6627596
1996,race4,White,Male,50 to 54,NonHispanic,5508434
1996,race4,White,Male,55 to 59,NonHispanic,4440740
1996,race4,White,Male,60 to 64,NonHispanic,3896236
1996,race4,White,Male,65 to 69,NonHispanic,3806871
1996,race4,White,Male,70 to 74,NonHispanic,3300080
1996,race4,White,Male,75 to 79,NonHispanic,2443164
1996,race4,White,Male,80 to 84,NonHispanic,1464985
1996,race4,White,Male,85 years and over,NonHispanic,917766
1996,race4,White,Male,Under 5,NonHispanic,6240312
1997,race2,Nonwhite,Female,10 to 14,Hispanic,108515
1997,race2,Nonwhite,Female,15 to 19,Hispanic,103289
1997,race2,Nonwhite,Female,20 to 24,Hispanic,101883
1997,race2,Nonwhite,Female,25 to 29,Hispanic,106454
1997,race2,Nonwhite,Female,30 to 34,Hispanic,102345
1997,race2,Nonwhite,Female,35 to 39,Hispanic,89374
1997,race2,Nonwhite,Female,40 to 44,Hispanic,72638
1997,race2,Nonwhite,Female,45 to 49,Hispanic,54530
1997,race2,Nonwhite,Female,5 to 9,Hispanic,130505
1997,race2,Nonwhite,Female,50 to 54,Hispanic,39318
1997,race2,Nonwhite,Female,55 to 59,Hispanic,27515
1997,race2,Nonwhite,Female,60 to 64,Hispanic,21708
1997,race2,Nonwhite,Female,65 to 69,Hispanic,17648
1997,race2,Nonwhite,Female,70 to 74,Hispanic,12815
1997,race2,Nonwhite,Female,75 to 79,Hispanic,8424
1997,race2,Nonwhite,Female,80 to 84,Hispanic,4781
1997,race2,Nonwhite,Female,85 years and over,Hispanic,3911
1997,race2,Nonwhite,Female,Under 5,Hispanic,136387
1997,race2,Nonwhite,Female,10 to 14,NonHispanic,1910986
1997,race2,Nonwhite,Female,15 to 19,NonHispanic,1892289
1997,race2,Nonwhite,Female,20 to 24,NonHispanic,1783959
1997,race2,Nonwhite,Female,25 to 29,NonHispanic,1942736
1997,race2,Nonwhite,Female,30 to 34,NonHispanic,2004204
1997,race2,Nonwhite,Female,35 to 39,NonHispanic,2041845
1997,race2,Nonwhite,Female,40 to 44,NonHispanic,1858336
1997,race2,Nonwhite,Female,45 to 49,NonHispanic,1551510
1997,race2,Nonwhite,Female,5 to 9,NonHispanic,2063235
1997,race2,Nonwhite,Female,50 to 54,NonHispanic,1152430
1997,race2,Nonwhite,Female,55 to 59,NonHispanic,902618
1997,race2,Nonwhite,Female,60 to 64,NonHispanic,757546
1997,race2,Nonwhite,Female,65 to 69,NonHispanic,684079
1997,race2,Nonwhite,Female,70 to 74,NonHispanic,555010
1997,race2,Nonwhite,Female,75 to 79,NonHispanic,421851
1997,race2,Nonwhite,Female,80 to 84,NonHispanic,274975
1997,race2,Nonwhite,Female,85 years and over,NonHispanic,248366
1997,race2,Nonwhite,Female,Under 5,NonHispanic,1913950
1997,race2,Nonwhite,Male,10 to 14,Hispanic,111262
1997,race2,Nonwhite,Male,15 to 19,Hispanic,109695
1997,race2,Nonwhite,Male,20 to 24,Hispanic,105557
1997,race2,Nonwhite,Male,25 to 29,Hispanic,111588
1997,race2,Nonwhite,Male,30 to 34,Hispanic,102591
1997,race2,Nonwhite,Male,35 to 39,Hispanic,87814
1997,race2,Nonwhite,Male,40 to 44,Hispanic,69372
1997,race2,Nonwhite,Male,45 to 49,Hispanic,50467
1997,race2,Nonwhite,Male,5 to 9,Hispanic,135407
1997,race2,Nonwhite,Male,50 to 54,Hispanic,35191
1997,race2,Nonwhite,Male,55 to 59,Hispanic,24158
1997,race2,Nonwhite,Male,60 to 64,Hispanic,17522
1997,race2,Nonwhite,Male,65 to 69,Hispanic,13216
